759,60,13119.44767,2013-04-05
760,103,10244.36117,2013-04-05
761,3,750.550833,2013-04-06
762,5,942.949503,2013-04-06
763,6,16243.84119,2013-04-06
764,7,34285.14339,2013-04-06
765,8,18683.92,2013-04-06
766,9,9689.703123,2013-04-06
767,60,13119.2185,2013-04-06
768,103,10245.15939,2013-04-06
769,3,750.46912,2013-04-07
770,5,942.847854,2013-04-07
771,6,16244.17649,2013-04-07
772,7,34281.46316,2013-04-07
773,8,18682.60775,2013-04-07
774,9,9689.6981,2013-04-07
775,60,13118.98928,2013-04-07
776,103,10247.77899,2013-04-07
777,3,749.356712,2013-04-08
778,5,941.541884,2013-04-08
779,6,16269.53752,2013-04-08
780,7,34182.90214,2013-04-08
781,8,18665.0799,2013-04-08
782,9,9698.014621,2013-04-08
783,60,13116.77995,2013-04-08
784,103,10248.14872,2013-04-08
785,3,748.997328,2013-04-09
786,5,944.013202,2013-04-09
787,6,16254.69867,2013-04-09
788,7,34250.37189,2013-04-09
789,8,18694.36195,2013-04-09
790,9,9695.750618,2013-04-09
791,60,13119.55375,2013-04-09
792,103,10248.45116,2013-04-09
793,3,753.204698,2013-04-10
794,5,958.896981,2013-04-10
795,6,16254.81349,2013-04-10
796,7,34281.48799,2013-04-10
797,8,18762.9022,2013-04-10
798,9,9703.669725,2013-04-10
799,60,13138.5344,2013-04-10
800,103,10249.10571,2013-04-10
801,3,753.745577,2013-04-11
802,5,964.344832,2013-04-11
803,6,16263.541,2013-04-11
804,7,34406.94786,2013-04-11
805,8,18833.26275,2013-04-11
806,9,9714.106916,2013-04-11
807,60,13164.11462,2013-04-11
808,103,10249.23205,2013-04-11
809,3,755.797317,2013-04-12
810,5,961.569364,2013-04-12
811,6,16258.19173,2013-04-12
812,7,34145.47407,2013-04-12
813,8,18710.06108,2013-04-12
814,9,9699.788004,2013-04-12
815,60,13121.69314,2013-04-12
816,103,10249.75723,2013-04-12
817,3,755.714577,2013-04-13
818,5,961.465746,2013-04-13
819,6,16258.57784,2013-04-13
820,7,34141.77376,2013-04-13
821,8,18708.79657,2013-04-13
822,9,9699.795939,2013-04-13
823,60,13121.46867,2013-04-13
824,103,10252.01487,2013-04-13
825,3,755.631846,2013-04-14
826,5,961.36214,2013-04-14
827,6,16258.93519,2013-04-14
828,7,34138.07387,2013-04-14
829,8,18707.55616,2013-04-14
830,9,9699.792198,2013-04-14
831,60,13121.24211,2013-04-14
832,103,10252.6935,2013-04-14
833,3,759.786952,2013-04-15
834,5,944.657614,2013-04-15
835,6,16248.87676,2013-04-15
836,7,33261.17503,2013-04-15
